Natureza,Mes,Ano,Regiao,Ocorrencias
TENTATIVA DE HOMICÍDIO,Abr,2020,Araçatuba,12
TENTATIVA DE HOMICÍDIO,Mai,2020,Araçatuba,8
TENTATIVA DE HOMICÍDIO,Jun,2020,Araçatuba,8
TENTATIVA DE HOMICÍDIO,Jul,2020,Araçatuba,9
TENTATIVA DE HOMICÍDIO,Ago,2020,Araçatuba,12
TENTATIVA DE HOMICÍDIO,Set,2020,Araçatuba,6
TENTATIVA DE HOMICÍDIO,Out,2020,Araçatuba,15
TENTATIVA DE HOMICÍDIO,Nov,2020,Araçatuba,9
TENTATIVA DE HOMICÍDIO,Dez,2020,Araçatuba,12
LESÃO CORPORAL SEGUIDA DE MORTE,Jan,2020,Araçatuba,0
LESÃO CORPORAL SEGUIDA DE MORTE,Fev,2020,Araçatuba,0
LESÃO CORPORAL SEGUIDA DE MORTE,Mar,2020,Araçatuba,0
LESÃO CORPORAL SEGUIDA DE MORTE,Abr,2020,Araçatuba,0
LESÃO CORPORAL SEGUIDA DE MORTE,Mai,2020,Araçatuba,0
LESÃO CORPORAL SEGUIDA DE MORTE,Jun,2020,Araçatuba,0
LESÃO CORPORAL SEGUIDA DE MORTE,Jul,2020,Araçatuba,0
LESÃO CORPORAL SEGUIDA DE MORTE,Ago,2020,Araçatuba,0
LESÃO CORPORAL SEGUIDA DE MORTE,Set,2020,Araçatuba,0
LESÃO CORPORAL SEGUIDA DE MORTE,Out,2020,Araçatuba,0
LESÃO CORPORAL SEGUIDA DE MORTE,Nov,2020,Araçatuba,1
LESÃO CORPORAL SEGUIDA DE MORTE,Dez,2020,Araçatuba,1
LESÃO CORPORAL DOLOSA,Jan,2020,Araçatuba,205
LESÃO CORPORAL DOLOSA,Fev,2020,Araçatuba,271
LESÃO CORPORAL DOLOSA,Mar,2020,Araçatuba,223
LESÃO CORPORAL DOLOSA,Abr,2020,Araçatuba,179
LESÃO CORPORAL DOLOSA,Mai,2020,Araçatuba,175
LESÃO CORPORAL DOLOSA,Jun,2020,Araçatuba,224
LESÃO CORPORAL DOLOSA,Jul,2020,Araçatuba,175
LESÃO CORPORAL DOLOSA,Ago,2020,Araçatuba,181
LESÃO CORPORAL DOLOSA,Set,2020,Araçatuba,223
LESÃO CORPORAL DOLOSA,Out,2020,Araçatuba,198
LESÃO CORPORAL DOLOSA,Nov,2020,Araçatuba,236
LESÃO CORPORAL DOLOSA,Dez,2020,Araçatuba,223
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,Jan,2020,Araçatuba,227
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,Fev,2020,Araçatuba,214
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,Mar,2020,Araçatuba,201
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,Abr,2020,Araçatuba,143
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,Mai,2020,Araçatuba,172
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,Jun,2020,Araçatuba,183
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,Jul,2020,Araçatuba,153
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,Ago,2020,Araçatuba,202
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,Set,2020,Araçatuba,202
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,Out,2020,Araçatuba,210
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,Nov,2020,Araçatuba,237
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,Dez,2020,Araçatuba,198
LESÃO CORPORAL CULPOSA - OUTRAS,Jan,2020,Araçatuba,7
LESÃO CORPORAL CULPOSA - OUTRAS,Fev,2020,Araçatuba,6
LESÃO CORPORAL CULPOSA - OUTRAS,Mar,2020,Araçatuba,5
LESÃO CORPORAL CULPOSA - OUTRAS,Abr,2020,Araçatuba,1
LESÃO CORPORAL CULPOSA - OUTRAS,Mai,2020,Araçatuba,4
LESÃO CORPORAL CULPOSA - OUTRAS,Jun,2020,Araçatuba,5
LESÃO CORPORAL CULPOSA - OUTRAS,Jul,2020,Araçatuba,0
LESÃO CORPORAL CULPOSA - OUTRAS,Ago,2020,Araçatuba,6
LESÃO CORPORAL CULPOSA - OUTRAS,Set,2020,Araçatuba,4
LESÃO CORPORAL CULPOSA - OUTRAS,Out,2020,Araçatuba,5
LESÃO CORPORAL CULPOSA - OUTRAS,Nov,2020,Araçatuba,7
LESÃO CORPORAL CULPOSA - OUTRAS,Dez,2020,Araçatuba,4
LATROCÍNIO,Jan,2020,Araçatuba,0
LATROCÍNIO,Fev,2020,Araçatuba,0
LATROCÍNIO,Mar,2020,Araçatuba,0
LATROCÍNIO,Abr,2020,Araçatuba,1
LATROCÍNIO,Mai,2020,Araçatuba,0
LATROCÍNIO,Jun,2020,Araçatuba,0
LATROCÍNIO,Jul,2020,Araçatuba,1
LATROCÍNIO,Ago,2020,Araçatuba,0
LATROCÍNIO,Set,2020,Araçatuba,0
LATROCÍNIO,Out,2020,Araçatuba,1
LATROCÍNIO,Nov,2020,Araçatuba,0
LATROCÍNIO,Dez,2020,Araçatuba,0
Nº DE VÍTIMAS EM LATROCÍNIO,Jan,2020,Araçatuba,0
Nº DE VÍTIMAS EM LATROCÍNIO,Fev,2020,Araçatuba,0
Nº DE VÍTIMAS EM LATROCÍNIO,Mar,2020,Araçatuba,0
Nº DE VÍTIMAS EM LATROCÍNIO,Abr,2020,Araçatuba,1
Nº DE VÍTIMAS EM LATROCÍNIO,Mai,2020,Araçatuba,0
Nº DE VÍTIMAS EM LATROCÍNIO,Jun,2020,Araçatuba,0
Nº DE VÍTIMAS EM LATROCÍNIO,Jul,2020,Araçatuba,1
Nº DE VÍTIMAS EM LATROCÍNIO,Ago,2020,Araçatuba,0
Nº DE VÍTIMAS EM LATROCÍNIO,Set,2020,Araçatuba,0
Nº DE VÍTIMAS EM LATROCÍNIO,Out,2020,Araçatuba,1
Nº DE VÍTIMAS EM LATROCÍNIO,Nov,2020,Araçatuba,0
Nº DE VÍTIMAS EM LATROCÍNIO,Dez,2020,Araçatuba,0
TOTAL DE ESTUPRO (4),Jan,2020,Araçatuba,15
TOTAL DE ESTUPRO (4),Fev,2020,Araçatuba,12
TOTAL DE ESTUPRO (4),Mar,2020,Araçatuba,18
TOTAL DE ESTUPRO (4),Abr,2020,Araçatuba,19
TOTAL DE ESTUPRO (4),Mai,2020,Araçatuba,19
TOTAL DE ESTUPRO (4),Jun,2020,Araçatuba,17
TOTAL DE ESTUPRO (4),Jul,2020,Araçatuba,20
TOTAL DE ESTUPRO (4),Ago,2020,Araçatuba,18
TOTAL DE ESTUPRO (4),Set,2020,Araçatuba,18
TOTAL DE ESTUPRO (4),Out,2020,Araçatuba,25
TOTAL DE ESTUPRO (4),Nov,2020,Araçatuba,22
TOTAL DE ESTUPRO (4),Dez,2020,Araçatuba,15
ESTUPRO,Jan,2020,Araçatuba,5
ESTUPRO,Fev,2020,Araçatuba,2
ESTUPRO,Mar,2020,Araçatuba,4
ESTUPRO,Abr,2020,Araçatuba,6
ESTUPRO,Mai,2020,Araçatuba,1
ESTUPRO,Jun,2020,Araçatuba,3
ESTUPRO,Jul,2020,Araçatuba,2
ESTUPRO,Ago,2020,Araçatuba,2
ESTUPRO,Set,2020,Araçatuba,3
ESTUPRO,Out,2020,Araçatuba,9
ESTUPRO,Nov,2020,Araçatuba,6
ESTUPRO,Dez,2020,Araçatuba,4
ESTUPRO DE VULNERÁVEL,Jan,2020,Araçatuba,10
ESTUPRO DE VULNERÁVEL,Fev,2020,Araçatuba,10
ESTUPRO DE VULNERÁVEL,Mar,2020,Araçatuba,14
ESTUPRO DE VULNERÁVEL,Abr,2020,Araçatuba,13
ESTUPRO DE VULNERÁVEL,Mai,2020,Araçatuba,18
ESTUPRO DE VULNERÁVEL,Jun,2020,Araçatuba,14
ESTUPRO DE VULNERÁVEL,Jul,2020,Araçatuba,18
ESTUPRO DE VULNERÁVEL,Ago,2020,Araçatuba,16
ESTUPRO DE VULNERÁVEL,Set,2020,Araçatuba,15
ESTUPRO DE VULNERÁVEL,Out,2020,Araçatuba,16
ESTUPRO DE VULNERÁVEL,Nov,2020,Araçatuba,16
ESTUPRO DE VULNERÁVEL,Dez,2020,Araçatuba,11
TOTAL DE ROUBO - OUTROS (1),Jan,2020,Araçatuba,78
TOTAL DE ROUBO - OUTROS (1),Fev,2020,Araçatuba,56
TOTAL DE ROUBO - OUTROS (1),Mar,2020,Araçatuba,52
TOTAL DE ROUBO - OUTROS (1),Abr,2020,Araçatuba,43
TOTAL DE ROUBO - OUTROS (1),Mai,2020,Araçatuba,31
TOTAL DE ROUBO - OUTROS (1),Jun,2020,Araçatuba,30
TOTAL DE ROUBO - OUTROS (1),Jul,2020,Araçatuba,52
TOTAL DE ROUBO - OUTROS (1),Ago,2020,Araçatuba,38
TOTAL DE ROUBO - OUTROS (1),Set,2020,Araçatuba,33
TOTAL DE ROUBO - OUTROS (1),Out,2020,Araçatuba,40
TOTAL DE ROUBO - OUTROS (1),Nov,2020,Araçatuba,48
TOTAL DE ROUBO - OUTROS (1),Dez,2020,Araçatuba,55
ROUBO - OUTROS,Jan,2020,Araçatuba,76
ROUBO - OUTROS,Fev,2020,Araçatuba,56
ROUBO - OUTROS,Mar,2020,Araçatuba,52
ROUBO - OUTROS,Abr,2020,Araçatuba,43
ROUBO - OUTROS,Mai,2020,Araçatuba,30
ROUBO - OUTROS,Jun,2020,Araçatuba,29
ROUBO - OUTROS,Jul,2020,Araçatuba,51
ROUBO - OUTROS,Ago,2020,Araçatuba,38
ROUBO - OUTROS,Set,2020,Araçatuba,32
ROUBO - OUTROS,Out,2020,Araçatuba,40
ROUBO - OUTROS,Nov,2020,Araçatuba,47
ROUBO - OUTROS,Dez,2020,Araçatuba,52
ROUBO DE VEÍCULO,Jan,2020,Araçatuba,5
ROUBO DE VEÍCULO,Fev,2020,Araçatuba,1
ROUBO DE VEÍCULO,Mar,2020,Araçatuba,11
ROUBO DE VEÍCULO,Abr,2020,Araçatuba,4
ROUBO DE VEÍCULO,Mai,2020,Araçatuba,3
ROUBO DE VEÍCULO,Jun,2020,Araçatuba,1
ROUBO DE VEÍCULO,Jul,2020,Araçatuba,3
ROUBO DE VEÍCULO,Ago,2020,Araçatuba,4
ROUBO DE VEÍCULO,Set,2020,Araçatuba,2
ROUBO DE VEÍCULO,Out,2020,Araçatuba,3
ROUBO DE VEÍCULO,Nov,2020,Araçatuba,5
ROUBO DE VEÍCULO,Dez,2020,Araçatuba,2
ROUBO A BANCO,Jan,2020,Araçatuba,0
ROUBO A BANCO,Fev,2020,Araçatuba,0
ROUBO A BANCO,Mar,2020,Araçatuba,0
ROUBO A BANCO,Abr,2020,Araçatuba,0
ROUBO A BANCO,Mai,2020,Araçatuba,0
ROUBO A BANCO,Jun,2020,Araçatuba,0
ROUBO A BANCO,Jul,2020,Araçatuba,0
ROUBO A BANCO,Ago,2020,Araçatuba,0
ROUBO A BANCO,Set,2020,Araçatuba,0
ROUBO A BANCO,Out,2020,Araçatuba,0
ROUBO A BANCO,Nov,2020,Araçatuba,0
ROUBO A BANCO,Dez,2020,Araçatuba,0
ROUBO DE CARGA,Jan,2020,Araçatuba,2
ROUBO DE CARGA,Fev,2020,Araçatuba,0
ROUBO DE CARGA,Mar,2020,Araçatuba,0
ROUBO DE CARGA,Abr,2020,Araçatuba,0
ROUBO DE CARGA,Mai,2020,Araçatuba,1
ROUBO DE CARGA,Jun,2020,Araçatuba,1
ROUBO DE CARGA,Jul,2020,Araçatuba,1
ROUBO DE CARGA,Ago,2020,Araçatuba,0
ROUBO DE CARGA,Set,2020,Araçatuba,1
ROUBO DE CARGA,Out,2020,Araçatuba,0
ROUBO DE CARGA,Nov,2020,Araçatuba,1
ROUBO DE CARGA,Dez,2020,Araçatuba,3
FURTO - OUTROS,Jan,2020,Araçatuba,712
FURTO - OUTROS,Fev,2020,Araçatuba,608
FURTO - OUTROS,Mar,2020,Araçatuba,454
FURTO - OUTROS,Abr,2020,Araçatuba,425
FURTO - OUTROS,Mai,2020,Araçatuba,442
FURTO - OUTROS,Jun,2020,Araçatuba,450
FURTO - OUTROS,Jul,2020,Araçatuba,464
FURTO - OUTROS,Ago,2020,Araçatuba,475
FURTO - OUTROS,Set,2020,Araçatuba,553
FURTO - OUTROS,Out,2020,Araçatuba,624
FURTO - OUTROS,Nov,2020,Araçatuba,540
FURTO - OUTROS,Dez,2020,Araçatuba,636
FURTO DE VEÍCULO,Jan,2020,Araçatuba,50
FURTO DE VEÍCULO,Fev,2020,Araçatuba,51
FURTO DE VEÍCULO,Mar,2020,Araçatuba,38
FURTO DE VEÍCULO,Abr,2020,Araçatuba,37
FURTO DE VEÍCULO,Mai,2020,Araçatuba,24
FURTO DE VEÍCULO,Jun,2020,Araçatuba,22
FURTO DE VEÍCULO,Jul,2020,Araçatuba,28
FURTO DE VEÍCULO,Ago,2020,Araçatuba,27
FURTO DE VEÍCULO,Set,2020,Araçatuba,29
FURTO DE VEÍCULO,Out,2020,Araçatuba,37
FURTO DE VEÍCULO,Nov,2020,Araçatuba,33
FURTO DE VEÍCULO,Dez,2020,Araçatuba,42
HOMICÍDIO DOLOSO (2),Jan,2021,Bauru,12
HOMICÍDIO DOLOSO (2),Fev,2021,Bauru,16
HOMICÍDIO DOLOSO (2),Mar,2021,Bauru,7
HOMICÍDIO DOLOSO (2),Abr,2021,Bauru,10
HOMICÍDIO DOLOSO (2),Mai,2021,Bauru,8
HOMICÍDIO DOLOSO (2),Jun,2021,Bauru,5
HOMICÍDIO DOLOSO (2),Jul,2021,Bauru,5
HOMICÍDIO DOLOSO (2),Ago,2021,Bauru,8
HOMICÍDIO DOLOSO (2),Set,2021,Bauru,12
HOMICÍDIO DOLOSO (2),Out,2021,Bauru,11
HOMICÍDIO DOLOSO (2),Nov,2021,Bauru,6
HOMICÍDIO DOLOSO (2),Dez,2021,Bauru,8
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),Jan,2021,Bauru,13
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),Fev,2021,Bauru,17
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),Mar,2021,Bauru,8
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),Abr,2021,Bauru,10
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),Mai,2021,Bauru,8
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),Jun,2021,Bauru,5
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),Jul,2021,Bauru,5
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),Ago,2021,Bauru,8
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),Set,2021,Bauru,13
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),Out,2021,Bauru,11
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),Nov,2021,Bauru,6
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),Dez,2021,Bauru,8
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Jan,2021,Bauru,0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Fev,2021,Bauru,0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Mar,2021,Bauru,0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Abr,2021,Bauru,0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Mai,2021,Bauru,0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Jun,2021,Bauru,0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Jul,2021,Bauru,0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Ago,2021,Bauru,0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Set,2021,Bauru,0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Out,2021,Bauru,1
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Nov,2021,Bauru,0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Dez,2021,Bauru,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Jan,2021,Bauru,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Fev,2021,Bauru,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Mar,2021,Bauru,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Abr,2021,Bauru,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Mai,2021,Bauru,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Jun,2021,Bauru,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Jul,2021,Bauru,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Ago,2021,Bauru,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Set,2021,Bauru,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Out,2021,Bauru,1
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Nov,2021,Bauru,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Dez,2021,Bauru,0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,Jan,2021,Bauru,25
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,Fev,2021,Bauru,12
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,Mar,2021,Bauru,18
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,Abr,2021,Bauru,8
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,Mai,2021,Bauru,13
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,Jun,2021,Bauru,21
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,Jul,2021,Bauru,21
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,Ago,2021,Bauru,16
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,Set,2021,Bauru,16
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,Out,2021,Bauru,23
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,Nov,2021,Bauru,20
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,Dez,2021,Bauru,14
HOMICÍDIO CULPOSO OUTROS,Jan,2021,Bauru,0
HOMICÍDIO CULPOSO OUTROS,Fev,2021,Bauru,0
HOMICÍDIO CULPOSO OUTROS,Mar,2021,Bauru,0
HOMICÍDIO CULPOSO OUTROS,Abr,2021,Bauru,1
HOMICÍDIO CULPOSO OUTROS,Mai,2021,Bauru,0
HOMICÍDIO CULPOSO OUTROS,Jun,2021,Bauru,1
HOMICÍDIO CULPOSO OUTROS,Jul,2021,Bauru,0
HOMICÍDIO CULPOSO OUTROS,Ago,2021,Bauru,1
HOMICÍDIO CULPOSO OUTROS,Set,2021,Bauru,1
HOMICÍDIO CULPOSO OUTROS,Out,2021,Bauru,1
HOMICÍDIO CULPOSO OUTROS,Nov,2021,Bauru,0
HOMICÍDIO CULPOSO OUTROS,Dez,2021,Bauru,0
TENTATIVA DE HOMICÍDIO,Jan,2021,Bauru,14
TENTATIVA DE HOMICÍDIO,Fev,2021,Bauru,15
TENTATIVA DE HOMICÍDIO,Mar,2021,Bauru,14
TENTATIVA DE HOMICÍDIO,Abr,2021,Bauru,18
TENTATIVA DE HOMICÍDIO,Mai,2021,Bauru,17
TENTATIVA DE HOMICÍDIO,Jun,2021,Bauru,11
TENTATIVA DE HOMICÍDIO,Jul,2021,Bauru,9
TENTATIVA DE HOMICÍDIO,Ago,2021,Bauru,11
TENTATIVA DE HOMICÍDIO,Set,2021,Bauru,23
TENTATIVA DE HOMICÍDIO,Out,2021,Bauru,24
TENTATIVA DE HOMICÍDIO,Nov,2021,Bauru,12
TENTATIVA DE HOMICÍDIO,Dez,2021,Bauru,15
LESÃO CORPORAL SEGUIDA DE MORTE,Jan,2021,Bauru,0
LESÃO CORPORAL SEGUIDA DE MORTE,Fev,2021,Bauru,1
LESÃO CORPORAL SEGUIDA DE MORTE,Mar,2021,Bauru,1
LESÃO CORPORAL SEGUIDA DE MORTE,Abr,2021,Bauru,0
LESÃO CORPORAL SEGUIDA DE MORTE,Mai,2021,Bauru,1
LESÃO CORPORAL SEGUIDA DE MORTE,Jun,2021,Bauru,1
LESÃO CORPORAL SEGUIDA DE MORTE,Jul,2021,Bauru,0
LESÃO CORPORAL SEGUIDA DE MORTE,Ago,2021,Bauru,0
LESÃO CORPORAL SEGUIDA DE MORTE,Set,2021,Bauru,1
LESÃO CORPORAL SEGUIDA DE MORTE,Out,2021,Bauru,0
LESÃO CORPORAL SEGUIDA DE MORTE,Nov,2021,Bauru,0
LESÃO CORPORAL SEGUIDA DE MORTE,Dez,2021,Bauru,0
LESÃO CORPORAL DOLOSA,Jan,2021,Bauru,592
LESÃO CORPORAL DOLOSA,Fev,2021,Bauru,551
LESÃO CORPORAL DOLOSA,Mar,2021,Bauru,554
LESÃO CORPORAL DOLOSA,Abr,2021,Bauru,494
LESÃO CORPORAL DOLOSA,Mai,2021,Bauru,466
LESÃO CORPORAL DOLOSA,Jun,2021,Bauru,452
LESÃO CORPORAL DOLOSA,Jul,2021,Bauru,471
LESÃO CORPORAL DOLOSA,Ago,2021,Bauru,561
LESÃO CORPORAL DOLOSA,Set,2021,Bauru,600
LESÃO CORPORAL DOLOSA,Out,2021,Bauru,504
LESÃO CORPORAL DOLOSA,Nov,2021,Bauru,640
LESÃO CORPORAL DOLOSA,Dez,2021,Bauru,585
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,Jan,2021,Bauru,329
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,Fev,2021,Bauru,408
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,Mar,2021,Bauru,356
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,Abr,2021,Bauru,335
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,Mai,2021,Bauru,367
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,Jun,2021,Bauru,393
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,Jul,2021,Bauru,366
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,Ago,2021,Bauru,443
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,Set,2021,Bauru,472
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,Out,2021,Bauru,455
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,Nov,2021,Bauru,381
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,Dez,2021,Bauru,407
LESÃO CORPORAL CULPOSA - OUTRAS,Jan,2021,Bauru,8
LESÃO CORPORAL CULPOSA - OUTRAS,Fev,2021,Bauru,14
LESÃO CORPORAL CULPOSA - OUTRAS,Mar,2021,Bauru,12
LESÃO CORPORAL CULPOSA - OUTRAS,Abr,2021,Bauru,12
LESÃO CORPORAL CULPOSA - OUTRAS,Mai,2021,Bauru,11
LESÃO CORPORAL CULPOSA - OUTRAS,Jun,2021,Bauru,8
LESÃO CORPORAL CULPOSA - OUTRAS,Jul,2021,Bauru,5
LESÃO CORPORAL CULPOSA - OUTRAS,Ago,2021,Bauru,11
LESÃO CORPORAL CULPOSA - OUTRAS,Set,2021,Bauru,13
LESÃO CORPORAL CULPOSA - OUTRAS,Out,2021,Bauru,15
LESÃO CORPORAL CULPOSA - OUTRAS,Nov,2021,Bauru,5
LESÃO CORPORAL CULPOSA - OUTRAS,Dez,2021,Bauru,6
LATROCÍNIO,Jan,2021,Bauru,0
LATROCÍNIO,Fev,2021,Bauru,1
LATROCÍNIO,Mar,2021,Bauru,1
LATROCÍNIO,Abr,2021,Bauru,0
LATROCÍNIO,Mai,2021,Bauru,0
LATROCÍNIO,Jun,2021,Bauru,0
LATROCÍNIO,Jul,2021,Bauru,1
LATROCÍNIO,Ago,2021,Bauru,1
LATROCÍNIO,Set,2021,Bauru,1
LATROCÍNIO,Out,2021,Bauru,1
LATROCÍNIO,Nov,2021,Bauru,0
LATROCÍNIO,Dez,2021,Bauru,1
Nº DE VÍTIMAS EM LATROCÍNIO,Jan,2021,Bauru,0
Nº DE VÍTIMAS EM LATROCÍNIO,Fev,2021,Bauru,1
Nº DE VÍTIMAS EM LATROCÍNIO,Mar,2021,Bauru,1
Nº DE VÍTIMAS EM LATROCÍNIO,Abr,2021,Bauru,0
Nº DE VÍTIMAS EM LATROCÍNIO,Mai,2021,Bauru,0
Nº DE VÍTIMAS EM LATROCÍNIO,Jun,2021,Bauru,0
Nº DE VÍTIMAS EM LATROCÍNIO,Jul,2021,Bauru,1
Nº DE VÍTIMAS EM LATROCÍNIO,Ago,2021,Bauru,1
Nº DE VÍTIMAS EM LATROCÍNIO,Set,2021,Bauru,1
Nº DE VÍTIMAS EM LATROCÍNIO,Out,2021,Bauru,1
Nº DE VÍTIMAS EM LATROCÍNIO,Nov,2021,Bauru,0
Nº DE VÍTIMAS EM LATROCÍNIO,Dez,2021,Bauru,1
TOTAL DE ESTUPRO (4),Jan,2021,Bauru,43
TOTAL DE ESTUPRO (4),Fev,2021,Bauru,54
TOTAL DE ESTUPRO (4),Mar,2021,Bauru,50
TOTAL DE ESTUPRO (4),Abr,2021,Bauru,61
TOTAL DE ESTUPRO (4),Mai,2021,Bauru,44
TOTAL DE ESTUPRO (4),Jun,2021,Bauru,45
TOTAL DE ESTUPRO (4),Jul,2021,Bauru,43
TOTAL DE ESTUPRO (4),Ago,2021,Bauru,55
TOTAL DE ESTUPRO (4),Set,2021,Bauru,64
TOTAL DE ESTUPRO (4),Out,2021,Bauru,54
TOTAL DE ESTUPRO (4),Nov,2021,Bauru,58
TOTAL DE ESTUPRO (4),Dez,2021,Bauru,53
ESTUPRO,Jan,2021,Bauru,15
ESTUPRO,Fev,2021,Bauru,11
ESTUPRO,Mar,2021,Bauru,9
ESTUPRO,Abr,2021,Bauru,11
ESTUPRO,Mai,2021,Bauru,9
ESTUPRO,Jun,2021,Bauru,7
ESTUPRO,Jul,2021,Bauru,8
ESTUPRO,Ago,2021,Bauru,14
ESTUPRO,Set,2021,Bauru,9
ESTUPRO,Out,2021,Bauru,14
ESTUPRO,Nov,2021,Bauru,14
ESTUPRO,Dez,2021,Bauru,8
ESTUPRO DE VULNERÁVEL,Jan,2021,Bauru,28
ESTUPRO DE VULNERÁVEL,Fev,2021,Bauru,43
ESTUPRO DE VULNERÁVEL,Mar,2021,Bauru,41
ESTUPRO DE VULNERÁVEL,Abr,2021,Bauru,50
ESTUPRO DE VULNERÁVEL,Mai,2021,Bauru,35
ESTUPRO DE VULNERÁVEL,Jun,2021,Bauru,38
ESTUPRO DE VULNERÁVEL,Jul,2021,Bauru,35
